Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,Tissue Type,Screening Set
"JAK1_8709","1718","JAK1","Other, kinases","TP53_mut","10","5",".61734465745528322","4.4238333867050601","3.838576543651901","","",".3685623881027873",".58525684305315906",".79960525721639453","1.2175177786764499",".28007001093229977","","","0","LIHC","GDSC2"
"JAK1_8709","1718","JAK1","Other, kinases","cnaLIHC7","4","11",".39755685520096073","4.5132963279932543","4.1252755703033719","","",".40109642825544323",".38802075768988242",".60937939156420606","1.0615928817801723",".50788536462221101","","","0","LIHC","GDSC2"
"JAK1_8709","1718","JAK1","Other, kinases","cnaLIHC10","3","12",".63703489963528315","3.7405113427937011","4.3508068797440833","","",".55845352279392413","-.61029553695038219","1.4998292403893634",".82200343602588899",".34170933784866464","","","0","LIHC","GDSC2"
"AZD5991","1720","MCL1","Apoptosis regulation","TP53_mut","10","5","1.1684564841918164","5.4960102453476711","3.0761403535665934","","",".17733368626373772","2.4198698917810777","1.1832327808491572","3.2846999096745866",".052532657381604349","","","15.759797214481305","LIHC","GDSC2"
"AZD5991","1720","MCL1","Apoptosis regulation","cnaLIHC7","4","11",".56917674631452908","5.6589744052119304","4.3368096909510871","","",".25438086743668836","1.3221647142608433","1.5578010325349003","2.507360308299222",".34743712452023423","","","52.115568678035132","LIHC","GDSC2"
"AZD5991","1720","MCL1","Apoptosis regulation","cnaLIHC10","3","12",".06480887354846751","4.564673155771966","4.7205653961661485","","",".92514083705285555","-.15589224039418248","2.3648077798879132","2.412724774473332",".92155748783458957","","","92.155748783458961","LIHC","GDSC2"
"PAK_5339","1730","PAK1, PAK2","Cytoskeleton","TP53_mut","10","5",".10681560636653792","2.3080328060776765","2.2084283623686694","","",".87201958698653848",".099604443709007118",".78435248079417075","1.2007393713658545",".84839393691020926","","","98.016182876170021","LIHC","GDSC2"
"PAK_5339","1730","PAK1, PAK2","Cytoskeleton","cnaLIHC7","4","11",".014800438638735893","2.2849667886643461","2.271145701632975","","",".97935665977968911",".013821087031371082",".84677459639388664",".95840532374502774",".98016182876170022","","","98.016182876170021","LIHC","GDSC2"
"PAK_5339","1730","PAK1, PAK2","Cytoskeleton","cnaLIHC10","3","12",".64414882817290764","1.8110353696869712","2.390780313629933","","",".082932414497897469","-.57974494394296183",".22033931078975938",".97390034611574994",".33653554979905947","","","98.016182876170021","LIHC","GDSC2"
"TAF1_5496","1732","TAF1","Other","TP53_mut","10","5",".28286626355044447","3.4186985770278739","2.8135909832042207","","",".58983889248112642",".6051075938236532","2.2643917027605811","1.8264093569172426",".61421873514636804","","","0","LIHC","GDSC2"
"TAF1_5496","1732","TAF1","Other","cnaLIHC7","4","11","1.5948124747196577","5.2315722174387034","2.4844228924131841","","",".033520020787064515","2.7471493250255192","1.6587945969161739","1.7412255774680119",".017134894647012022","","","0","LIHC","GDSC2"
"TAF1_5496","1732","TAF1","Other","cnaLIHC10","3","12","1.1166348796908179","4.9575044799658068","2.7818689372002017","","",".084492189779745208","2.1756355427656051","1.3765491229455149","2.0351662637007597",".10730475904183637","","","0","LIHC","GDSC2"
"ULK1_4989","1733","ULK1","Other, kinases","TP53_mut","10","5",".54897954496698886","4.1353972665164047","2.6716670840037948","","",".40728035859320555","1.4637301825126099","2.3387396120373927","3.2859523765952225",".33449326769496612","","","73.758973907148416","LIHC","GDSC2"
"ULK1_4989","1733","ULK1","Other, kinases","cnaLIHC7","4","11",".4131093846486002","2.8248088268136713","3.9466429798116676","","",".41710170215386522","-1.1218341529979963","1.9552419104420196","2.9051402387973337",".49172649271432278","","","73.758973907148416","LIHC","GDSC2"
"ULK1_4989","1733","ULK1","Other, kinases","cnaLIHC10","3","12",".020339686729445795","3.6024588455652058","3.6587442957072835","","",".96513811110531078","-.056285450142077753","1.5618279353463609","2.9337027385728178",".97534137162192147","","","97.534137162192152","LIHC","GDSC2"
"VSP34_8731","1734","VSP34","Other","TP53_mut","10","5","1.2005916147974383","2.8236384638710375","1.952808192439689","","",".062033764868320046",".8708302714313485",".71950516849328339",".73828157049431065",".047187992672065374","","","0","LIHC","GDSC2"
"VSP34_8731","1734","VSP34","Other","cnaLIHC7","4","11",".14347087896263264","2.4442585181521452","2.5657628662091128","","",".7353617982816576","-.12150434805696753",".41626278034690006",".93830250786212732",".80973402919091275","","","0","LIHC","GDSC2"
"VSP34_8731","1734","VSP34","Other","cnaLIHC10","3","12","1.0484871822631723","1.8841846287973496","2.6956559762097316","","",".0069774506564154928","-.81147134741238203",".11164158020914935",".84001906307298535",".12829672295717129","","","0","LIHC","GDSC2"
"Selumetinib","1736","MEK1, MEK2","ERK MAPK signaling","TP53_mut","10","5","1.3786615252780685","4.7486301980111829","3.3669501678847396","","",".070083961752494067","1.3816800301264434",".86209804498106468","1.2617518138655981",".025745559258238206","","","0","LIHC","GDSC2"
"Selumetinib","1736","MEK1, MEK2","ERK MAPK signaling","cnaLIHC7","4","11",".7098062859038401","4.8909328225413145","4.0688474117609337","","",".25224672876991561",".82208541078038078","1.0809550136728845","1.1803662171552993",".24572131591264038","","","0","LIHC","GDSC2"
"Selumetinib","1736","MEK1, MEK2","ERK MAPK signaling","cnaLIHC10","3","12",".27476590815446394","4.5548820840708837","4.2213672139435729","","",".84928545930856081",".33351487012731074","2.6683149879902368",".66835528400405919",".67731401947888537","","","0","LIHC","GDSC2"
"IGF1R_3801","1738","IGFR1","IGF1R signaling","TP53_mut","10","5",".85181922578308611","1.3136692056138703","2.4990514434428817","","",".25848275197486226","-1.1853822378290113","1.0497484841707065","1.9530112152261514",".14389845815038857","","","0","LIHC","GDSC2"
"IGF1R_3801","1738","IGFR1","IGF1R signaling","cnaLIHC7","4","11",".33844204090209762","1.3374262454625279","1.8438403901366369","","",".59516794416044583","-.50641414467410906","1.551044619334583","1.4794945502101915",".57206054565637754","","","0","LIHC","GDSC2"
"IGF1R_3801","1738","IGFR1","IGF1R signaling","cnaLIHC10","3","12","1.1110927323715323",".49311717400445554","2.0127164792783123","","",".12859478589479345","-1.5195993052738568","1.1495424057975541","1.403683333595982",".10889108799057817","","","0","LIHC","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","TP53_mut","10","5",".056869646777532812","3.0791304186203772","2.9956478480564432","","",".9220620742011999",".083482570563933933","1.433709415752783","1.5422562961428616",".91888954440064552","","","95.681642216804221","LIHC","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLIHC7","4","11",".032231384479013296","3.0860105102371853","3.038681944139749","","",".9592216821593218",".047328566097436298","1.5314342104668615","1.4489551543681194",".95681642216804219","","","95.681642216804221","LIHC","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLIHC10","3","12",".61376073212335869","2.354058821982377","3.2256139133782367","","",".52530793934133724","-.87155509139585963","1.9445975763263097","1.3021371918354834",".35903249105127205","","","95.681642216804221","LIHC","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","TP53_mut","10","5",".62332983269712272","4.8830069819702997","4.4536850223921807","","",".27635125405005156",".42932195957811903",".70098641073990442",".66040885121476045",".27564373002650189","","","0","LIHC","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLIHC7","4","11",".33118404362730791","4.9131801697776094","4.6768885684139523","","",".64236637210581238",".23629160136365712",".86020456347313579",".66315559997051043",".58022923408409555","","","0","LIHC","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLIHC10","3","12",".17058232189322181","4.8381984673143377","4.7153249608100749","","",".86587996917545629",".12287350650426276","1.0869853163435368",".63116623460894161",".79571890116434052","","","0","LIHC","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","TP53_mut","10","5",".034992075055678556","4.9662202513552121","4.9248779391010462","","",".96136728485294265",".041342312254165847",".84185481437539811","1.7152295583744237",".9500325181156748","","","95.00325181156748","LIHC","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLIHC7","4","11",".75271358622915974","5.5666256777758525","4.7290990452685406","","",".15962284599103929",".83752663250731185",".80944745152886888","1.1886554621581509",".219805771552846","","","40.979080958014848","LIHC","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLIHC10","3","12",".73854248268458222","4.2869752725456252","5.1188055326183735","","",".47801897285647049","-.8318302600727483","1.6462602698685951","1.0032319250245678",".27319387305343229","","","40.979080958014848","LIHC","GDSC2"
"GSK2110183B","1778","AKT1, AKT2, AKT3","PI3K/MTOR signaling","TP53_mut","10","5",".19360296566369084","3.9579293273238165","4.226281949692333","","",".73238365710516817","-.26835262236851642","1.3877033576349522","1.3824781005692344",".72940305192518862","","","0","LIHC","GDSC2"
"GSK2110183B","1778","AKT1, AKT2, AKT3","PI3K/MTOR signaling","cnaLIHC7","4","11",".51689740610660229","4.5600819559731125","3.8609431998006709","","",".25405620397405537",".69913875617244159",".73910647909004146","1.4880819268336416",".39208177320729021","","","0","LIHC","GDSC2"
"GSK2110183B","1778","AKT1, AKT2, AKT3","PI3K/MTOR signaling","cnaLIHC10","3","12",".1054018758771413","3.9300623105970054","4.0767096741590683","","",".90380979305662235","-.14664736356206287","1.7918413500770707","1.305356381637834",".87280288916999926","","","0","LIHC","GDSC2"
"GSK626616AC","1779","DYRK1A","Other, kinases","TP53_mut","10","5",".47304138608793761","1.4822802339806362","1.119776754706205","","",".4873758582528035",".36250347927443127",".63943586773258621",".99428361883178518",".40343291934444919","","","92.997246443050798","LIHC","GDSC2"
"GSK626616AC","1779","DYRK1A","Other, kinases","cnaLIHC7","4","11",".052313888448346169","1.3916669776839654","1.3504562002365024","","",".93564156859457603",".041210777447463043",".85244799827211148",".76729058569007214",".92997246443050796","","","92.997246443050798","LIHC","GDSC2"
"GSK626616AC","1779","DYRK1A","Other, kinases","cnaLIHC10","3","12",".090701141690203574","1.418580585489841","1.3471620297389888","","",".92075919636532455",".071418555750852208","1.0657372495752466",".72541522443718487",".8904080587185208","","","92.997246443050798","LIHC","GDSC2"
"GSK3337463A","1780","NIK","Other, kinases","TP53_mut","10","5",".42890263594283801","5.6744389960539952","5.2462888545927795","","",".54313772197501353",".42815014146121566",".77950625223349079","1.3680052961760409",".44761988156806276","","","0","LIHC","GDSC2"
"GSK3337463A","1780","NIK","Other, kinases","cnaLIHC7","4","11",".61152833453597211","5.9716410434738814","5.3717518236007562","","",".28879999857093241",".59988921987312516",".83777589642030015","1.0200122695925351",".3140154428399084","","","0","LIHC","GDSC2"
"GSK3337463A","1780","NIK","Other, kinases","cnaLIHC10","3","12",".47174779274276574","5.1538871288303758","5.6261810705843915","","",".65204086567276498","-.47229394175401573","1.5318160624118757",".87059003445863592",".47784982114338614","","","0","LIHC","GDSC2"
"GSK2830371A","1782","PPM1D","Other","TP53_mut","10","5",".41106682321822624","5.7213808508050708","5.352015768527977","","",".56531466109292028",".36936508227709375",".68112383484010186","1.2570587092515622",".46632010869836737","","","0","LIHC","GDSC2"
"GSK2830371A","1782","PPM1D","Other","cnaLIHC7","4","11",".6219965601137285","5.9997440364053443","5.4522646550062923","","",".23165809526629735",".54747938139905195",".62935285611470659",".94252046234506137",".30613027960050915","","","0","LIHC","GDSC2"
"GSK2830371A","1782","PPM1D","Other","cnaLIHC10","3","12",".12555295681137987","5.6903125022518246","5.575245820327928","","",".85292867478614087",".11506668192389657",".87883607566740718",".92315858636180459",".84878652797859599","","","0","LIHC","GDSC2"
"LMB_AB1","1783","ADRA1A, ADRB1","Other","TP53_mut","10","5","1.5415805965139528","6.2403624073418342","5.2995610705971403","","",".054651149186720836",".94080133674469391",".5070920435374171",".79490843442301085",".014617429914290268","","","0","LIHC","GDSC2"
"LMB_AB1","1783","ADRA1A, ADRB1","Other","cnaLIHC7","4","11",".68486248525646998","6.2965194636741835","5.7923046883370271","","",".29876565412203465",".50421477533715642",".75490161335999206",".73053253216534775",".26185577946738731","","","0","LIHC","GDSC2"
"LMB_AB1","1783","ADRA1A, ADRB1","Other","cnaLIHC10","3","12",".44820756746009449","5.6541664906142701","5.994910829546769","","",".70409986441227512","-.34074433893249889","1.3316337682595361",".6005302845844287",".4996779204689451","","","0","LIHC","GDSC2"
"LMB_AB2","1784","GADD34","Unclassified","TP53_mut","10","5",".71114998551667308","6.0635906317069495","5.6225729331526733","","",".30318561686427792",".44101769855427619",".52725401661063187",".79019025536490406",".21671946356372979","","","65.01583906911894","LIHC","GDSC2"
"LMB_AB2","1784","GADD34","Unclassified","cnaLIHC7","4","11",".025216976344162669","5.9287728022750219","5.9121527067029795","","",".97156071069624783",".016620095572042359",".79997216944956984",".6105095488636042",".96620715403015434","","","96.620715403015438","LIHC","GDSC2"
"LMB_AB2","1784","GADD34","Unclassified","cnaLIHC10","3","12",".043449102140871047","5.9394916568147638","5.9108580010323806","","",".96548408781581208",".028633655782383194",".99177351936875269",".57829676412329689",".94735830955783884","","","96.620715403015438","LIHC","GDSC2"
"LMB_AB3","1785","PPP1R15B","Other","TP53_mut","10","5",".74061899392910124","5.6250213173835846","4.9118621092580961","","",".36420119295740999",".7131592081254885",".54182466366423698","1.5339253848316461",".19937364397336102","","","0","LIHC","GDSC2"
"LMB_AB3","1785","PPP1R15B","Other","cnaLIHC7","4","11",".38685194526767203","5.6742485087364294","5.2829572441073287","","",".43372689449335478",".39129126462910069",".69140746629552474","1.0893090502551135",".5191866911230798","","","0","LIHC","GDSC2"
"LMB_AB3","1785","PPP1R15B","Other","cnaLIHC10","3","12",".25860654095818214","5.1758398282644889","5.4401670196110707","","",".75638759730110894","-.26432719134658189","1.2389470418555715",".97754467038511328",".69519783650281708","","","0","LIHC","GDSC2"
"AZD4547","1786","FGFR1, FGFR2, FGFR3","RTK signaling","TP53_mut","10","5",".56700981530987626","3.2415977324017575","2.3568246746563934","","",".3498117223456032",".88477305774536408","1.5089140002341772","1.6705100909441213",".31944319201858945","","","0","LIHC","GDSC2"
"AZD4547","1786","FGFR1, FGFR2, FGFR3","RTK signaling","cnaLIHC7","4","11","1.1775610615914602","4.1702013690820783","2.5017541109973851","","",".026089050280047436","1.6684472580846932",".87321928276850902","1.5430527141413297",".064856463359481489","","","0","LIHC","GDSC2"
"AZD4547","1786","FGFR1, FGFR2, FGFR3","RTK signaling","cnaLIHC10","3","12",".38661379817711344","2.4513385542360844","3.0705070862159416","","",".72932401385360368","-.61916853197985722","2.6575961212872881","1.3217584262480229",".55950616072677206","","","0","LIHC","GDSC2"
"Ibrutinib","1799","BTK","Other, kinases","TP53_mut","10","5",".31273169376811444","4.8014883860332276","4.364663467875511","","",".66038570527618345",".43682491815771662","1.0529297551953221","1.9612402391971926",".57775906551921963","","","0","LIHC","GDSC2"
"Ibrutinib","1799","BTK","Other, kinases","cnaLIHC7","4","11",".64542749622986739","5.2958427808712543","4.4231663705658919","","",".25989270720234858",".87267641030536236","1.1344046119763835","1.4108619071447515",".28901535878879192","","","0","LIHC","GDSC2"
"Ibrutinib","1799","BTK","Other, kinases","cnaLIHC10","3","12","1.7534955147990627","3.0714082928148745","5.0519980267721012","","",".12622146826527139","-1.9805897339572267","1.4404385018687296","1.063252483055616",".017630146610518101","","","0","LIHC","GDSC2"
"Zoledronate","1802"," ","Other","TP53_mut","10","5",".70535889667204987","4.461099293380971","4.0410161540291725","","",".17339286002202026",".42008313935179853",".64836563129509484",".45485752056144158",".22026726276068875","","","0","LIHC","GDSC2"
"Zoledronate","1802"," ","Other","cnaLIHC7","4","11",".86117572614309568","4.6907223809913177","4.1866531072718454","","",".23911108022791219",".5040692737194723",".66638573827538683",".558720672315969",".16403392648399268","","","0","LIHC","GDSC2"
"Zoledronate","1802"," ","Other","cnaLIHC10","3","12",".088274653837903297","4.3656999588915975","4.3099144856067317","","",".93814043236963873",".055785473284865716","1.0859872927843224",".50749030891094848",".89332004109779306","","","0","LIHC","GDSC2"
"Acetalax","1803","","Unclassified","TP53_mut","10","5","1.0557647960797139","6.39074690225784","4.5179810443979793","","",".10626133683218345","1.8727658578598607","1.7020702246957446","1.9255889951546861",".076046269061610577","","","0","LIHC","GDSC2"
"Acetalax","1803","","Unclassified","cnaLIHC7","4","11",".61878457881571836","6.6421819328966762","5.4480587739074169","","",".27544182448982307","1.1941231589892594","1.6040275620989939","2.0172842539891005",".30853395037952769","","","0","LIHC","GDSC2"
"Acetalax","1803","","Unclassified","cnaLIHC10","3","12",".2114406852564289","6.1053338224666183","5.6817810647640359","","",".66978603923817004",".42355275770258238","1.2396510246934682","2.1125550502529014",".74845764292550698","","","0","LIHC","GDSC2"
"Acetalax","1804","","Unclassified","TP53_mut","10","5",".87644574851020685","5.7475840443865049","4.0417762895734217","","",".21994737939873346","1.7058077548130832","1.6274918330537544","2.5201908032870968",".13357288152957639","","","0","LIHC","GDSC2"
"Acetalax","1804","","Unclassified","cnaLIHC7","4","11",".46515103139148478","5.8882165550161849","4.9210777883334025","","",".43534647675419952",".96713876668278242","1.9247762142559262","2.1233293498743784",".43995414011997724","","","0","LIHC","GDSC2"
"Acetalax","1804","","Unclassified","cnaLIHC10","3","12",".21940604951148179","5.5510841021260307","5.0859557987795059","","",".6519742569405178",".46512830334652477","1.2702026221263989","2.2400735562729159",".73935913048689439","","","0","LIHC","GDSC2"
"Oxaliplatin","1806","DNA alkylating agent","DNA replication","TP53_mut","10","5","1.0285606557586082","6.4911147383546393","5.7595543786210168","","",".10056948976148683",".73156035973362243",".70503587557983183",".72502651526003181",".083010732731744405","","","24.903219819523319","LIHC","GDSC2"
"Oxaliplatin","1806","DNA alkylating agent","DNA replication","cnaLIHC7","4","11",".82187673207555167","6.697498998772228","6.0835384801420522","","",".207199782960267",".61396051863017576",".73010930829755583",".75202245557263603",".18270163658664215","","","27.405245487996321","LIHC","GDSC2"
"Oxaliplatin","1806","DNA alkylating agent","DNA replication","cnaLIHC10","3","12",".024793683793362904","6.2313558754472211","6.2512376375258176","","",".98183642470609256","-.019881762078596488","1.3168239579720971",".66682898915144229",".96994421225074745","","","96.994421225074746","LIHC","GDSC2"
"Carmustine","1807","","","TP53_mut","10","5",".43167099026053224","6.5889320524893646","6.1609345334603223","","",".47227309319023114",".42799751902904237",".9560628990497908","1.0669088502325086",".44476060635427617","","","0","LIHC","GDSC2"
"Carmustine","1807","","","cnaLIHC7","4","11",".46660743129238863","6.7853151165889667","6.3229757023490354","","",".49895384654496705",".4623394142399313","1.1254124421989917",".94676335238216758",".43855711266245156","","","0","LIHC","GDSC2"
"Carmustine","1807","","","cnaLIHC10","3","12",".14158848110820144","6.5610126073658392","6.4175796141748114","","",".87963172250816157",".14343299319102787","1.4070006364431888",".92351176579605232",".82978549950961034","","","0","LIHC","GDSC2"
"Topotecan","1808","TOP1","DNA replication","TP53_mut","10","5",".059750097265809841","1.3257653120049806","1.2111303121395407","","",".90960443412188308",".1146349998654399","2.0179096513956103","1.6736502211844495",".91479838413793368","","","91.479838413793374","LIHC","GDSC2"
"Topotecan","1808","TOP1","DNA replication","cnaLIHC7","4","11",".22414952866270274","1.6012927388638185","1.1734667022992942","","",".69774832395423292",".42782603656452434","1.7368587204952557","1.9572664813414029",".70725779953186396","","","91.479838413793374","LIHC","GDSC2"
"Topotecan","1808","TOP1","DNA replication","cnaLIHC10","3","12",".086813728493738529","1.1543384467047537","1.3208574450527708","","",".90780354405948205","-.16651899834801709","2.080251864064266","1.8871434455761633",".89507404945838831","","","91.479838413793374","LIHC","GDSC2"
"Teniposide","1809","","DNA replication","TP53_mut","10","5",".42398606646869647","1.8267015712235235","1.0195989489479556","","",".47265772791794414",".80710262227556795","1.86259552667343","1.9927976681877082",".45272665914782362","","","67.908998872173541","LIHC","GDSC2"
"Teniposide","1809","","DNA replication","cnaLIHC7","4","11",".75997916749633154","2.5782876839093625","1.1865327019397787","","",".3245046736085837","1.3917549819695838","2.2863337907642216","1.6708061204973115",".21564210199826006","","","64.692630599478022","LIHC","GDSC2"
"Teniposide","1809","","DNA replication","cnaLIHC10","3","12",".067344714182863225","1.452815980815507","1.5838802095440412","","",".95670911782470003","-.13106422872853418","3.6662682692017383","1.4255920094569641",".9184999331830126","","","91.849993318301259","LIHC","GDSC2"
"Mitoxantrone","1810","TOP2","DNA replication","TP53_mut","10","5",".13521274617743706","1.7905332293911098","2.0620901780653504","","",".80471329031821293","-.27155694867424063","2.0605910239243923","1.8855852189559676",".80886935014364025","","","0","LIHC","GDSC2"
"Mitoxantrone","1810","TOP2","DNA replication","cnaLIHC7","4","11",".21200005606688963","1.5696618183920799","1.9942850827881389","","",".78471628558040663","-.42462326439605902","2.7087687792358124","1.7361070257988824",".72237179742019564","","","0","LIHC","GDSC2"
"Mitoxantrone","1810","TOP2","DNA replication","cnaLIHC10","3","12",".50806298580796172","2.6804397571555048","1.6812053260642779","","",".60963605432355772",".99923443109122689","2.8312007751112391","1.7646563671857964",".44534347359242787","","","0","LIHC","GDSC2"
"Dactinomycin","1811","RNA polymerase","Other","TP53_mut","10","5",".52402469436102395","-1.5891745238832053","-2.2209255637299816","","",".46932374778604963",".63175103984677627",".90891399294022601","1.6925735117958978",".35615634663040013","","","0","LIHC","GDSC2"
"Dactinomycin","1811","RNA polymerase","Other","cnaLIHC7","4","11",".151156388680979","-1.9376634370187591","-1.7496108463097209","","",".85101704932864308","-.18805259070903824","1.7630122541163995","1.0390542049495848",".79977775714989474","","","0","LIHC","GDSC2"
"Dactinomycin","1811","RNA polymerase","Other","cnaLIHC10","3","12",".35746555292590271","-1.4472002541036881","-1.8878976912642418","","",".65748905315415029",".44069743716055365","1.4221134766938179","1.1952093442475848",".58912606206952511","","","0","LIHC","GDSC2"
"Bleomycin","1812","dsDNA break induction","DNA replication","TP53_mut","10","5",".24746206751572686","3.0109996878975438","2.6548442961254217","","",".69814103114709236",".35615539177212208","1.2843432018503411","1.7379748630630469",".65885758385872939","","","0","LIHC","GDSC2"
"Bleomycin","1812","dsDNA break induction","DNA replication","cnaLIHC7","4","11",".59876305972186916","3.5048832864113932","2.6695168376324521","","",".38435782515623562",".83536644877894117","1.5449533936951423","1.3469689694413622",".32383176243336242","","","0","LIHC","GDSC2"
"Bleomycin","1812","dsDNA break induction","DNA replication","cnaLIHC10","3","12",".34657722320635331","3.2900597673363339","2.7928365881327957","","",".68535162008075123",".4972231792035382","1.7747159724567152","1.3637614476969",".6003953078365345","","","0","LIHC","GDSC2"
"Fludarabine","1813","Antimetabolite","DNA replication","TP53_mut","10","5","1.0032690158683444","6.0671038246268765","4.4378108475862481","","",".2378271443648029","1.6292929770406284",".89726680455799113","2.5999725557735207",".089998357410761093","","","0","LIHC","GDSC2"
"Fludarabine","1813","Antimetabolite","DNA replication","cnaLIHC7","4","11",".46954869633470997","6.136183137498489","5.3013963576550953","","",".34249444688638164",".83478677984339367","1.1976664208244343","1.9179808942742032",".43574446237322106","","","0","LIHC","GDSC2"
"Fludarabine","1813","Antimetabolite","DNA replication","cnaLIHC10","3","12",".38206315634423105","6.0734057240290626","5.3866562760094014","","",".55112569578540849",".6867494480196612","1.5591427175987409","1.837491350351983",".5640768318345406","","","0","LIHC","GDSC2"
"Nelarabine","1814","","DNA replication","TP53_mut","10","5",".58820751846204189","6.5831258179535919","6.1703861263789932","","",".39541656619221049",".41273969157459867",".5816255185882645",".9159983674284754",".30239052578119152","","","0","LIHC","GDSC2"
"Nelarabine","1814","","DNA replication","cnaLIHC7","4","11",".85144917747348337","6.8693492893465367","6.2914356049131603","","",".13080870668266117",".57791368443337632",".52511265808147067",".71845223215138287",".16849840317236064","","","0","LIHC","GDSC2"
"Nelarabine","1814","","DNA replication","cnaLIHC10","3","12",".11792644342191103","6.3765621152820655","6.4627918721320583","","",".90277369180055367","-.086229756849992789","1.0527176766979751",".65604730225363161",".85785885980584509","","","0","LIHC","GDSC2"
"Dacarbazine","1815","CP11A","Other","TP53_mut","10","5",".44149187215594921","5.8826321733335476","5.4020376171419286","","",".48352886679498908",".48059455619161895","1.0011923070693736","1.2632606585708659",".43471154659781863","","","0","LIHC","GDSC2"
"Dacarbazine","1815","CP11A","Other","cnaLIHC7","4","11","1.0983579534731702","6.5189820990068608","5.4327801293652422","","",".046202422999761107","1.0862019696416185",".67943903096103075","1.0643743395397287",".082535167020806613","","","0","LIHC","GDSC2"
"Dacarbazine","1815","CP11A","Other","cnaLIHC10","3","12",".089370920409092267","5.8021255865617114","5.7025110882799979","","",".90955383605787921",".099614498281713537","1.2782221243885197","1.0822186441551429",".8920042302277178","","","0","LIHC","GDSC2"
"Fulvestrant","1816","ESR","Hormone-related","TP53_mut","10","5",".097556076605879255","4.7183288873444473","4.8514534640774221","","",".87480509137428197","-.13312457673297473","1.2532390949557219","1.5868282068308996",".86138039625828666","","","98.517036747508527","LIHC","GDSC2"
"Fulvestrant","1816","ESR","Hormone-related","cnaLIHC7","4","11",".77281401067856437","5.48957444099225","4.4983871299875071","","",".23281153419232906",".99118731100474289","1.2575503477490211","1.2899800102473848",".20844234329078282","","","62.532702987234842","LIHC","GDSC2"
"Fulvestrant","1816","ESR","Hormone-related","cnaLIHC10","3","12",".012230841273314884","4.7493355290293948","4.7660458005619502","","",".98757635131694876","-.016710271532555332","1.5663252775195211","1.3266232947392922",".98517036747508524","","","98.517036747508527","LIHC","GDSC2"
"Romidepsin","1817","HDAC1, HDAC2, HDAC3, HDAC8","Chromatin histone acetylation","TP53_mut","10","5","1.003014973203008","-4.0886247550057311","-5.4839752053592576","","",".030418064596768438","1.3953504503535266","1.6338962012719638",".53210655311077826",".090071155472673373","","","0","LIHC","GDSC2"
"Romidepsin","1817","HDAC1, HDAC2, HDAC3, HDAC8","Chromatin histone acetylation","cnaLIHC7","4","11",".75377370989630499","-3.7417383380323437","-4.8490154749749301","","",".45940344702853553","1.1072771369425864","2.590145354572384",".89028652494643445",".21919425641319093","","","0","LIHC","GDSC2"
"Romidepsin","1817","HDAC1, HDAC2, HDAC3, HDAC8","Chromatin histone acetylation","cnaLIHC10","3","12","1.2126794753645147","-3.2113229603432729","-4.8893462246519812","","",".41072813558621213","1.6780232643087083","2.8153541353057232",".90648389175839683",".0828957604711687","","","0","LIHC","GDSC2"
"Vincristine","1818","","","TP53_mut","10","5",".10457248340059547","-.3746938070790588","-.62240660680359705","","",".86689155298273524",".24771279972453825","2.1573154405909039","2.7866005088344155",".85153584160884654","","","0","LIHC","GDSC2"
"Vincristine","1818","","","cnaLIHC7","4","11",".0801393448049742","-.59657137765098789","-.40660778129132935","","",".88797504264430827","-.18996359635965854","2.1290985085560776","2.438158391266656",".8929326506605888","","","0","LIHC","GDSC2"
"Vincristine","1818","","","cnaLIHC10","3","12",".29665266587822603",".10117680265479374","-.59687512606441295","","",".72740149253420361",".69805192871920674","2.9097075100685923","2.2370625701208287",".65341421488442286","","","0","LIHC","GDSC2"
"Docetaxel","1819","Microtubule stabiliser","Mitosis","TP53_mut","10","5",".33006304537162434","-1.4436831210373653","-.54427914170553082","","",".60993125001208148","-.89940397933183447","2.4046334681730839","3.3350015356577503",".55713448165921675","","","0","LIHC","GDSC2"
"Docetaxel","1819","Microtubule stabiliser","Mitosis","cnaLIHC7","4","11",".14433396072927682","-1.4356191789600199","-1.0377954730055661","","",".80504835502261285","-.39782370595445382","2.5728775130409125","2.8089569024251015",".80861418585549594","","","0","LIHC","GDSC2"
"Docetaxel","1819","Microtubule stabiliser","Mitosis","cnaLIHC10","3","12",".33226319861420422","-.41688676331333241","-1.3256305524134424","","",".72585992315310244",".90874378910011","3.8043106492880177","2.4917720855043921",".61537410890236222","","","0","LIHC","GDSC2"
